"User_ID","Product_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category","Purchase"
1003945,"P00000142","F","46-50",1,"B","2",0,3,10801
1003946,"P00184942","F","26-35",12,"B","0",0,1,19684
1003953,"P00210042","M","26-35",12,"A","4+",0,8,8088
1003953,"P00248142","M","26-35",12,"A","4+",0,5,5477
1003957,"P00323942","M","36-45",11,"B","1",0,8,7832
1003961,"P00265242","M","26-35",1,"C","1",0,5,8860
1003961,"P00295942","M","26-35",1,"C","1",0,2,16413
1003963,"P00184942","M","51-55",20,"A","2",0,1,19653
1003963,"P00044442","M","51-55",20,"A","2",0,1,11845
1003963,"P00046742","M","51-55",20,"A","2",0,1,15912
1003965,"P00249542","M","18-25",11,"C","3",0,1,11771
1003965,"P00117942","M","18-25",11,"C","3",0,5,6989
1003967,"P00116842","F","18-25",2,"A","1",0,2,12935
1003967,"P00000142","F","18-25",2,"A","1",0,3,10785
1003971,"P00117442","F","18-25",4,"B","0",0,5,6988
1003971,"P00044442","F","18-25",4,"B","0",0,1,15311
1003971,"P00106042","F","18-25",4,"B","0",0,5,5209
1003976,"P00080342","F","26-35",0,"B","4+",0,1,19429
1003976,"P00086442","F","26-35",0,"B","4+",0,8,4070
1003978,"P00251242","M","36-45",13,"C","2",1,5,6935
1003992,"P00112142","M","26-35",4,"B","1",0,1,19337
1003992,"P00210042","M","26-35",4,"B","1",0,8,6197
1003993,"P00058042","M","26-35",0,"B","2",0,8,7817
1003993,"P00057742","M","26-35",0,"B","2",0,2,6755
1003993,"P00140742","M","26-35",0,"B","2",0,1,15908
1003994,"P00220442","M","51-55",7,"B","2",1,5,8585
1003995,"P00010742","M","36-45",17,"C","3",1,1,19466
1003995,"P00127642","M","36-45",17,"C","3",1,1,15278
1003997,"P00112142","M","36-45",17,"B","1",1,1,15458
1003999,"P00237542","M","36-45",17,"B","4+",0,1,19293
1003999,"P00057742","M","36-45",17,"B","4+",0,2,13003
1003999,"P00323942","M","36-45",17,"B","4+",0,8,7783
1004006,"P00318742","M","0-17",7,"C","3",0,1,11600
1004006,"P00121642","M","0-17",7,"C","3",0,5,5326
1004007,"P00220442","M","36-45",12,"A","1",1,5,5316
1004007,"P00270942","M","36-45",12,"A","1",1,1,11854
1004013,"P00031042","M","26-35",1,"C","4+",1,8,7821
1004013,"P00117942","M","26-35",1,"C","4+",1,5,5256
1004016,"P00003242","M","51-55",0,"B","1",0,8,6202
1004021,"P00112542","M","51-55",20,"B","1",1,1,19315
1004021,"P00112142","M","51-55",20,"B","1",1,1,11702
1004021,"P00271142","M","51-55",20,"B","1",1,5,7102
1004022,"P00237542","M","36-45",14,"B","1",1,1,19005
1004022,"P00323942","M","36-45",14,"B","1",1,8,7969
1004026,"P00216342","M","26-35",7,"C","2",0,3,8082
1004026,"P00110942","M","26-35",7,"C","2",0,1,19551
1004028,"P00117442","M","26-35",4,"A","2",0,5,8894
1004028,"P00148642","M","26-35",4,"A","2",0,6,20254
1004033,"P00265242","M","26-35",6,"B","1",0,5,8642
1004033,"P00010742","M","26-35",6,"B","1",0,1,19014
1004033,"P00116842","M","26-35",6,"B","1",0,2,16327
1004034,"P00117942","M","26-35",0,"C","1",1,5,7078
1004034,"P00113142","M","26-35",0,"C","1",1,1,15798
1004041,"P00037142","M","18-25",3,"B","2",0,1,11664
1004041,"P00178942","M","18-25",3,"B","2",0,5,6869
1004042,"P00105142","M","36-45",15,"B","3",1,1,15465
1004042,"P00025442","M","36-45",15,"B","3",1,1,15591
1004048,"P00121642","F","36-45",1,"B","1",0,5,7090
1004050,"P00147942","M","36-45",6,"B","1",0,1,19077
1004050,"P00117442","M","36-45",6,"B","1",0,5,6997
1004053,"P00182142","M","26-35",18,"B","1",0,1,15589
1004054,"P00036842","M","36-45",3,"B","1",0,1,15196
1004055,"P00010742","M","51-55",0,"B","4+",1,1,19049
1004055,"P00265242","M","51-55",0,"B","4+",1,5,8675
1004058,"P00044442","M","26-35",6,"B","3",1,1,15252
1004058,"P00037142","M","26-35",6,"B","3",1,1,11970
1004060,"P00086442","M","26-35",18,"C","2",1,8,7932
1004060,"P00255842","M","26-35",18,"C","2",1,16,20168
1004064,"P00355142","M","46-50",0,"A","1",1,1,4439
1004064,"P00057642","M","46-50",0,"A","1",1,1,4133
1004064,"P00270942","M","46-50",0,"A","1",1,1,4396
1004066,"P00116842","M","26-35",0,"C","2",0,2,10025
1004070,"P00110942","M","26-35",15,"C","2",0,1,15720
1004072,"P00058042","M","51-55",6,"B","4+",0,8,9889
1004072,"P00255842","M","51-55",6,"B","4+",0,16,20719
1004072,"P00057742","M","51-55",6,"B","4+",0,2,12995
1004072,"P00161942","M","51-55",6,"B","4+",0,5,8693
1004072,"P00046742","M","51-55",6,"B","4+",0,1,7779
1004072,"P00037142","M","51-55",6,"B","4+",0,1,15476
1004077,"P00140742","F","36-45",2,"A","3",0,1,19668
1004077,"P00161942","F","36-45",2,"A","3",0,5,5283
1004078,"P00117442","M","26-35",15,"C","0",0,5,7047
1004078,"P00113142","M","26-35",15,"C","0",0,1,11493
1004078,"P00259342","M","26-35",15,"C","0",0,5,6915
1004079,"P00116842","M","36-45",17,"B","3",1,2,12943
1004079,"P00258742","M","36-45",17,"B","3",1,5,3519
1004079,"P00062842","M","36-45",17,"B","3",1,1,11542
1004080,"P00120042","M","36-45",1,"C","2",0,1,15224
1004080,"P00323942","M","36-45",1,"C","2",0,8,6188
1004082,"P00129542","M","26-35",20,"B","4+",0,8,9922
1004082,"P00021742","M","26-35",20,"B","4+",0,5,7098
1004082,"P00255842","M","26-35",20,"B","4+",0,16,16515
1004083,"P00148642","M","55+",14,"A","0",0,6,20418
1004083,"P00025442","M","55+",14,"A","0",0,1,19628
1004083,"P00112542","M","55+",14,"A","0",0,1,19525
1004083,"P00114942","M","55+",14,"A","0",0,1,19586
1004083,"P00270942","M","55+",14,"A","0",0,1,18953
1004083,"P00057742","M","55+",14,"A","0",0,2,10104
1004085,"P00148642","F","26-35",6,"A","1",0,6,12685
1004085,"P00110942","F","26-35",6,"A","1",0,1,19567
1004085,"P00271142","F","26-35",6,"A","1",0,5,8829
1004085,"P00120042","F","26-35",6,"A","1",0,1,15420
1004085,"P00355142","F","26-35",6,"A","1",0,1,15615
1004085,"P00140742","F","26-35",6,"A","1",0,1,15283
1004086,"P00220442","F","0-17",10,"B","2",0,5,8579
1004089,"P00046742","M","26-35",7,"A","1",0,1,19491
1004089,"P00057742","M","26-35",7,"A","1",0,2,16322
1004089,"P00110742","M","26-35",7,"A","1",0,1,19276
1004089,"P00111142","M","26-35",7,"A","1",0,1,15831
1004089,"P00182142","M","26-35",7,"A","1",0,1,19646
1004089,"P00127642","M","26-35",7,"A","1",0,1,15536
1004094,"P00216342","M","26-35",17,"C","3",0,3,13380
1004094,"P00324942","M","26-35",17,"C","3",0,5,6880
1004112,"P00046742","M","46-50",18,"B","3",1,1,15452
1004112,"P00034742","M","46-50",18,"B","3",1,5,8873
1004114,"P00010742","M","36-45",14,"B","1",0,1,18953
1004114,"P00127642","M","36-45",14,"B","1",0,1,19183
1004115,"P00102642","M","26-35",15,"B","1",0,4,2755
1004115,"P00106042","M","26-35",15,"B","1",0,5,7077
1004115,"P00271142","M","26-35",15,"B","1",0,5,7142
1004116,"P00052842","M","36-45",7,"A","2",0,10,23689
1004116,"P00199442","M","36-45",7,"A","2",0,5,6942
1004116,"P00000142","M","36-45",7,"A","2",0,3,10951
1004117,"P00147942","M","18-25",4,"B","4+",0,1,15454
1004117,"P00140742","M","18-25",4,"B","4+",0,1,19144
1004118,"P00237542","M","26-35",3,"C","3",0,1,19312
1004118,"P00106042","M","26-35",3,"C","3",0,5,8672
1004118,"P00113642","M","26-35",3,"C","3",0,8,7831
1004118,"P00277642","M","26-35",3,"C","3",0,2,12982
1004122,"P00184942","M","18-25",19,"C","4+",0,1,19386
1004122,"P00010742","M","18-25",19,"C","4+",0,1,19038
1004122,"P00070042","M","18-25",19,"C","4+",0,1,11753
1004124,"P00250242","M","26-35",18,"C","1",1,5,5253
1004124,"P00112142","M","26-35",18,"C","1",1,1,19090
1004126,"P00057942","M","26-35",17,"B","1",0,1,15893
1004126,"P00003442","M","26-35",17,"B","1",0,4,2816
1004126,"P00057742","M","26-35",17,"B","1",0,2,16166
1004130,"P00270942","M","36-45",6,"B","4+",1,1,12071
1004130,"P00036842","M","36-45",6,"B","4+",1,1,11777
1004132,"P00249542","M","26-35",17,"C","2",0,1,11565
1004132,"P00295942","M","26-35",17,"C","2",0,2,13328
1004140,"P00114942","M","26-35",0,"B","4+",0,1,19468
1004140,"P00062842","M","26-35",0,"B","4+",0,1,11538
1004150,"P00113242","M","26-35",0,"B","3",0,1,15209
1004150,"P00271142","M","26-35",0,"B","3",0,5,7080
1004150,"P00355142","M","26-35",0,"B","3",0,1,15835
1004150,"P00113142","M","26-35",0,"B","3",0,1,19152
1004150,"P00073842","M","26-35",0,"B","3",0,1,15262
1004152,"P00110942","M","26-35",14,"C","1",1,1,19626
1004156,"P00182142","M","55+",20,"B","1",0,1,15237
1004167,"P00112542","M","26-35",20,"B","1",0,1,19426
1004167,"P00182142","M","26-35",20,"B","1",0,1,15410
1004167,"P00199442","M","26-35",20,"B","1",0,5,5421
1004167,"P00085942","M","26-35",20,"B","1",0,2,13115
1004177,"P00255842","M","36-45",17,"C","2",0,16,20366
1004179,"P00028842","F","36-45",20,"C","3",1,6,20635
1004183,"P00121342","M","26-35",1,"B","4+",0,1,18997
1004183,"P00210042","M","26-35",1,"B","4+",0,8,4166
1004186,"P00051442","M","26-35",7,"B","1",1,8,7893
1004186,"P00121342","M","26-35",7,"B","1",1,1,7902
1004186,"P00259342","M","26-35",7,"B","1",1,5,1923
1004193,"P00116842","M","55+",13,"C","1",0,2,9702
1004193,"P00110542","M","55+",13,"C","1",0,8,9769
1004193,"P00145042","M","55+",13,"C","1",0,1,11787
1004203,"P00260042","M","26-35",18,"C","2",1,5,8745
1004203,"P00182142","M","26-35",18,"C","2",1,1,15437
1004204,"P00148642","M","36-45",7,"C","4+",0,6,16505
1004204,"P00034742","M","36-45",7,"C","4+",0,5,8631
1004213,"P00057642","M","36-45",7,"B","4+",0,1,19207
1004213,"P00102642","M","36-45",7,"B","4+",0,4,2757
1004213,"P00112142","M","36-45",7,"B","4+",0,1,19431
1004217,"P00111142","M","18-25",4,"B","2",0,1,15684
1004217,"P00117442","M","18-25",4,"B","2",0,5,5475
1004217,"P00157542","M","18-25",4,"B","2",0,8,6068
1004233,"P00085242","M","36-45",4,"C","0",0,8,9740
1004234,"P00116842","F","46-50",3,"B","1",0,2,13097
1004234,"P00052842","F","46-50",3,"B","1",0,10,10008
1004234,"P00058042","F","46-50",3,"B","1",0,8,7942
1004237,"P00355142","M","26-35",14,"C","4+",1,1,19321
1004238,"P00255842","M","36-45",16,"B","3",0,16,20870
1004238,"P00277642","M","36-45",16,"B","3",0,2,9822
1004250,"P00182142","F","51-55",0,"C","4+",1,1,19517
1004250,"P00127642","F","51-55",0,"C","4+",1,1,11737
1004258,"P00277642","M","26-35",17,"B","2",0,2,9534
1004258,"P00003942","M","26-35",17,"B","2",0,5,6858
1004258,"P00270942","M","26-35",17,"B","2",0,1,15478
1004258,"P00046742","M","26-35",17,"B","2",0,1,15838
1004260,"P00128942","M","26-35",16,"C","3",1,1,11763
1004260,"P00251242","M","26-35",16,"C","3",1,5,7112
1004265,"P00121642","M","26-35",12,"C","1",0,5,7075
1004265,"P00085942","M","26-35",12,"C","1",0,2,16425
1004268,"P00117442","F","46-50",20,"B","3",0,5,8880
1004268,"P00178942","F","46-50",20,"B","3",0,5,5361
1004268,"P00036842","F","46-50",20,"B","3",0,1,7813
1004269,"P00271142","M","36-45",18,"B","1",1,5,5293
1004271,"P00145042","M","36-45",7,"B","2",0,1,15425
1004271,"P00080342","M","36-45",7,"B","2",0,1,19356
1004271,"P0097242","M","36-45",7,"B","2",0,1,18999
1004271,"P00129642","M","36-45",7,"B","2",0,5,5237
1004277,"P00057642","M","36-45",16,"A","0",0,1,19622
1004277,"P00121342","M","36-45",16,"A","0",0,1,18950
1004277,"P00355142","M","36-45",16,"A","0",0,1,19674
1004279,"P00110942","M","26-35",16,"B","1",0,1,19546
1004279,"P00111142","M","26-35",16,"B","1",0,1,19116
1004285,"P00182142","M","36-45",0,"B","3",0,1,19204
1004287,"P00216342","M","26-35",7,"C","2",1,3,10903
1004287,"P0097242","M","26-35",7,"C","2",1,1,19655
1004291,"P00145042","M","36-45",14,"A","1",0,1,19335
1004291,"P00062842","M","36-45",14,"A","1",0,1,19221
1004291,"P00052842","M","36-45",14,"A","1",0,10,14179
1004298,"P00128942","F","18-25",14,"C","1",0,1,11736
1004298,"P00086442","F","18-25",14,"C","1",0,8,9721
1004303,"P00034742","M","26-35",2,"B","3",0,5,7182
1004303,"P00031042","M","26-35",2,"B","3",0,8,7980
1004305,"P00031042","F","46-50",17,"B","1",1,8,10037
1004305,"P00251242","F","46-50",17,"B","1",1,5,7085
1004310,"P00129542","M","26-35",4,"C","2",1,8,8014
1004312,"P00295942","M","26-35",18,"A","0",1,2,3475
1004312,"P00140742","M","26-35",18,"A","0",1,1,15556
1004313,"P00278642","F","26-35",7,"C","4+",0,5,8589
1004318,"P00110842","M","26-35",5,"B","3",0,1,15248
1004318,"P00046742","M","26-35",5,"B","3",0,1,15292
1004318,"P00145042","M","26-35",5,"B","3",0,1,15269
1004318,"P00057742","M","26-35",5,"B","3",0,2,16057
1004322,"P00116842","F","51-55",6,"B","1",0,2,16223
1004322,"P00010742","F","51-55",6,"B","1",0,1,19559
1004322,"P00255842","F","51-55",6,"B","1",0,16,20929
1004322,"P00044442","F","51-55",6,"B","1",0,1,15258
1004322,"P00110842","F","51-55",6,"B","1",0,1,11832
1004322,"P00117442","F","51-55",6,"B","1",0,5,3512
1004329,"P00000142","F","26-35",14,"B","0",1,3,13419
1004329,"P00242742","F","26-35",14,"B","0",1,1,19639
1004335,"P00059442","M","36-45",0,"B","3",0,6,12667
1004335,"P00000142","M","36-45",0,"B","3",0,3,13679
1004337,"P00112542","M","18-25",20,"C","4+",0,1,18972
1004337,"P00237542","M","18-25",20,"C","4+",0,1,19228
1004342,"P00046742","M","26-35",0,"C","2",1,1,15829
1004344,"P00105142","M","26-35",1,"A","4+",0,1,15313
1004345,"P00147942","F","26-35",14,"B","1",0,1,11896
1004345,"P00145042","F","26-35",14,"B","1",0,1,15253
1004345,"P00034742","F","26-35",14,"B","1",0,5,7166
1004351,"P00025442","M","26-35",12,"C","2",0,1,15612
1004351,"P00110842","M","26-35",12,"C","2",0,1,19397
1004351,"P00057942","M","26-35",12,"C","2",0,1,19347
1004351,"P00242742","M","26-35",12,"C","2",0,1,19625
1004352,"P00112442","M","18-25",4,"B","0",0,6,20383
1004352,"P00140742","M","18-25",4,"B","0",0,1,19317
1004352,"P00210042","M","18-25",4,"B","0",0,8,9971
1004352,"P00277642","M","18-25",4,"B","0",0,2,16319
1004352,"P00161942","M","18-25",4,"B","0",0,5,5459
1004354,"P00028842","M","36-45",14,"B","2",0,6,20052
1004356,"P00182142","M","36-45",16,"C","0",1,1,15503
1004356,"P00270942","M","36-45",16,"C","0",1,1,11822
1004356,"P00140742","M","36-45",16,"C","0",1,1,7675
1004356,"P00157542","M","36-45",16,"C","0",1,8,5859
1004361,"P00025442","M","36-45",15,"C","0",1,1,19545
1004361,"P00112142","M","36-45",15,"C","0",1,1,18979
1004361,"P00110542","M","36-45",15,"C","0",1,8,9902
1004363,"P00157542","M","36-45",14,"C","2",1,8,9974
1004363,"P00062842","M","36-45",14,"C","2",1,1,19627
1004373,"P0097242","M","51-55",12,"C","1",1,1,19669
1004375,"P00184942","F","26-35",5,"B","1",0,1,19430
1004375,"P00210042","F","26-35",5,"B","1",0,8,7913
1004375,"P00145042","F","26-35",5,"B","1",0,1,15588
1004379,"P00010742","M","26-35",4,"B","3",0,1,15689
1004384,"P00025442","M","26-35",0,"B","0",1,1,19034
1004386,"P00220442","M","26-35",5,"B","1",0,5,8591
1004386,"P00271142","M","26-35",5,"B","1",0,5,8628
1004386,"P00003942","M","26-35",5,"B","1",0,5,5294
1004387,"P00057642","F","18-25",4,"B","0",0,1,19302
1004387,"P00112542","F","18-25",4,"B","0",0,1,15279
1004387,"P00036842","F","18-25",4,"B","0",0,1,15884
1004387,"P00260042","F","18-25",4,"B","0",0,5,5334
1004388,"P00220442","M","46-50",3,"B","2",1,5,5419
1004388,"P00318742","M","46-50",3,"B","2",1,1,15720
1004388,"P00073842","M","46-50",3,"B","2",1,1,15905
1004406,"P00255842","M","26-35",16,"B","2",1,16,20668
1004406,"P00117942","M","26-35",16,"B","2",1,5,6889
1004408,"P00031042","F","46-50",2,"B","1",1,8,10019
1004408,"P00044442","F","46-50",2,"B","1",1,1,15530
1004411,"P00010742","M","18-25",4,"A","3",0,1,19117
1004411,"P00140742","M","18-25",4,"A","3",0,1,15236
1004411,"P00112542","M","18-25",4,"A","3",0,1,19467
1004416,"P00128942","M","18-25",4,"A","3",1,1,15436
1004422,"P00058042","M","26-35",5,"A","1",1,8,9787
1004422,"P00220442","M","26-35",5,"A","1",1,5,6897
1004425,"P00161942","M","36-45",7,"B","1",0,5,6945
1004425,"P00105142","M","36-45",7,"B","1",0,1,15288
1004433,"P00005042","M","26-35",0,"B","1",1,6,16442
1004436,"P00005042","M","26-35",12,"C","1",0,6,20131
1004436,"P00121342","M","26-35",12,"C","1",0,1,15612
1004436,"P00248142","M","26-35",12,"C","1",0,5,7070
1004437,"P00121642","F","36-45",5,"B","1",0,5,7040
1004438,"P00120042","M","51-55",0,"C","2",0,1,19460
1004446,"P00110742","M","18-25",18,"B","1",1,1,18960
1004446,"P00250242","M","18-25",18,"B","1",1,5,7029
1004446,"P00028842","M","18-25",18,"B","1",1,6,16096
1004447,"P00199442","M","46-50",5,"B","0",1,5,7188
1004447,"P00242742","M","46-50",5,"B","0",1,1,7987
1004447,"P00116842","M","46-50",5,"B","0",1,2,12802
1004447,"P00178942","M","46-50",5,"B","0",1,5,7055
1004448,"P00178942","M","26-35",14,"A","0",0,5,5434
1004448,"P00110542","M","26-35",14,"A","0",0,8,9897
1004448,"P00318742","M","26-35",14,"A","0",0,1,19516
1004449,"P00278642","M","26-35",12,"C","4+",1,5,8679
1004449,"P00250242","M","26-35",12,"C","4+",1,5,6971
1004449,"P00073842","M","26-35",12,"C","4+",1,1,15726
1004449,"P00242742","M","26-35",12,"C","4+",1,1,15234
1004451,"P00274942","M","26-35",14,"B","2",1,8,8079
1004451,"P00110842","M","26-35",14,"B","2",1,1,11976
1004451,"P00003942","M","26-35",14,"B","2",1,5,3608
1004457,"P00110742","M","36-45",14,"C","1",0,1,19570
1004457,"P00259342","M","36-45",14,"C","1",0,5,5158
1004458,"P00260042","F","26-35",4,"B","1",0,5,8709
1004459,"P00028842","M","26-35",1,"C","4+",0,6,20292
1004459,"P00240142","M","26-35",1,"C","4+",0,5,8778
1004470,"P00044442","M","36-45",12,"C","3",1,1,19203
1004471,"P00128942","M","26-35",6,"A","1",0,1,11802
1004472,"P00128942","F","46-50",16,"B","0",1,1,15444
1004472,"P00085942","F","46-50",16,"B","0",1,2,13077
1004473,"P00046742","M","36-45",1,"B","3",0,1,15443
1004478,"P00355142","M","0-17",12,"A","1",0,1,15414
1004478,"P00062842","M","0-17",12,"A","1",0,1,15405
1004480,"P00110842","M","26-35",0,"B","1",0,1,11683
1004480,"P00317842","M","26-35",0,"B","1",0,8,3987
1004482,"P00277642","F","36-45",1,"A","1",0,2,12946
1004482,"P00003242","F","36-45",1,"A","1",0,8,7911
1004484,"P00110742","F","26-35",17,"C","1",0,1,19708
1004489,"P00102642","M","18-25",4,"B","1",0,4,2752
1004489,"P00059442","M","18-25",4,"B","1",0,6,20208
1004489,"P00251242","M","18-25",4,"B","1",0,5,8800
1004490,"P00105142","M","36-45",5,"B","1",0,1,19129
1004490,"P00058042","M","36-45",5,"B","1",0,8,9818
1004498,"P00277642","M","51-55",7,"C","1",1,2,12878
1004498,"P00295942","M","51-55",7,"C","1",1,2,13245
1004498,"P00145042","M","51-55",7,"C","1",1,1,15470
1004498,"P00242742","M","51-55",7,"C","1",1,1,7870
1004501,"P00086442","M","26-35",17,"A","1",1,8,7846
1004501,"P00237542","M","26-35",17,"A","1",1,1,18989
1004502,"P00248142","M","51-55",0,"C","1",1,5,7176
1004502,"P00031042","M","51-55",0,"C","1",1,8,9740
1004502,"P00003242","M","51-55",0,"C","1",1,8,8121
1004502,"P00129542","M","51-55",0,"C","1",1,8,8093
1004506,"P00110942","M","51-55",16,"B","2",0,1,19460
1004506,"P00114942","M","51-55",16,"B","2",0,1,19458
1004506,"P00085242","M","51-55",16,"B","2",0,8,9904
1004507,"P00112442","M","18-25",4,"B","1",1,6,20244
1004508,"P00140742","M","26-35",20,"A","2",0,1,15193
1004508,"P00036842","M","26-35",20,"A","2",0,1,7841
1004508,"P00070042","M","26-35",20,"A","2",0,1,7702
1004509,"P00058042","M","26-35",7,"C","0",1,8,9878
1004509,"P00110542","M","26-35",7,"C","0",1,8,10023
1004509,"P00070042","M","26-35",7,"C","0",1,1,15430
1004510,"P00057642","M","46-50",7,"A","4+",1,1,12042
1004510,"P00059442","M","46-50",7,"A","4+",1,6,12556
1004510,"P00057942","M","46-50",7,"A","4+",1,1,7663
1004510,"P00073842","M","46-50",7,"A","4+",1,1,11606
1004512,"P00184942","M","26-35",1,"C","1",1,1,19512
1004517,"P00258742","F","18-25",1,"A","0",1,5,5210
1004521,"P00031042","M","36-45",12,"B","1",0,8,9851
1004524,"P00085942","M","26-35",2,"A","2",1,2,12962
1004524,"P00182142","M","26-35",2,"A","2",1,1,15210
1004531,"P00260042","M","18-25",4,"C","2",0,5,2029
1004531,"P00120042","M","18-25",4,"C","2",0,1,15796
1004531,"P00085942","M","18-25",4,"C","2",0,2,6819
1004531,"P00113242","M","18-25",4,"C","2",0,1,19014
1004531,"P00110542","M","18-25",4,"C","2",0,8,9862
1004532,"P00116842","M","26-35",7,"A","2",0,2,12924
1004532,"P00112142","M","26-35",7,"A","2",0,1,19194
1004532,"P00111142","M","26-35",7,"A","2",0,1,15464
1004532,"P00178942","M","26-35",7,"A","2",0,5,7062
1004535,"P00295942","M","18-25",19,"B","1",0,2,16376
1004535,"P00044442","M","18-25",19,"B","1",0,1,15438
1004543,"P00140742","M","26-35",2,"A","0",0,1,8243
1004543,"P00334242","M","26-35",2,"A","0",0,1,8098
1004560,"P00085942","M","26-35",0,"C","1",0,2,16096
1004562,"P00182142","M","36-45",10,"A","1",1,1,11651
1004562,"P00073842","M","36-45",10,"A","1",1,1,7867
1004568,"P00295942","F","26-35",4,"B","2",1,2,13000
1004578,"P00113242","M","26-35",0,"A","4+",0,1,15818
1004578,"P00114942","M","26-35",0,"A","4+",0,1,19671
1004578,"P00070042","M","26-35",0,"A","4+",0,1,19272
1004579,"P00278642","F","18-25",4,"B","1",1,5,6991
1004579,"P00289942","F","18-25",4,"B","1",1,3,13714
1004579,"P00161942","F","18-25",4,"B","1",1,5,6890
1004579,"P00259342","F","18-25",4,"B","1",1,5,7049
1004579,"P00258742","F","18-25",4,"B","1",1,5,5420
1004585,"P00145042","M","36-45",7,"C","3",0,1,15538
1004585,"P00216342","M","36-45",7,"C","3",0,3,10972
1004585,"P00086442","M","36-45",7,"C","3",0,8,2032
1004585,"P00110742","M","36-45",7,"C","3",0,1,15484
1004585,"P00110842","M","36-45",7,"C","3",0,1,19353
1004591,"P00199442","M","26-35",15,"A","3",0,5,7108
1004591,"P00210042","M","26-35",15,"A","3",0,8,7982
1004592,"P00110842","M","18-25",4,"A","3",0,1,19288
1004592,"P00111142","M","18-25",4,"A","3",0,1,4357
1004592,"P00046742","M","18-25",4,"A","3",0,1,7730
1004592,"P00021742","M","18-25",4,"A","3",0,5,6912
1004592,"P00110742","M","18-25",4,"A","3",0,1,19429
1004600,"P00057942","M","26-35",0,"C","2",1,1,11538
1004600,"P00145042","M","26-35",0,"C","2",1,1,19204
1004604,"P00250242","M","26-35",15,"C","1",1,5,7039
1004607,"P00259342","M","26-35",0,"B","4+",0,5,7108
1004610,"P00025442","F","26-35",4,"B","1",0,1,11605
1004611,"P00156442","F","18-25",4,"A","2",0,8,7811
1004611,"P00037142","F","18-25",4,"A","2",0,1,15637
1004621,"P00355142","M","26-35",4,"C","2",1,1,8287
1004621,"P00250242","M","26-35",4,"C","2",1,5,6968
1004621,"P00199442","M","26-35",4,"C","2",1,5,5377
1004626,"P00051442","M","26-35",14,"B","4+",0,8,5817
1004626,"P00044442","M","26-35",14,"B","4+",0,1,19682
1004626,"P00114942","M","26-35",14,"B","4+",0,1,19035
1004626,"P00052842","M","26-35",14,"B","4+",0,10,18855
1004626,"P00248142","M","26-35",14,"B","4+",0,5,3561
1004626,"P00323942","M","26-35",14,"B","4+",0,8,9870
1004631,"P00117942","M","18-25",4,"A","1",0,5,5334
1004631,"P00255842","M","18-25",4,"A","1",0,16,16378
1004635,"P00085942","M","18-25",4,"B","2",0,2,16244
1004635,"P00106042","M","18-25",4,"B","2",0,5,7088
1004637,"P00000142","F","36-45",9,"B","0",1,3,8127
1004637,"P00255842","F","36-45",9,"B","0",1,16,20364
1004637,"P00059442","F","36-45",9,"B","0",1,6,20658
1004640,"P00102642","M","26-35",4,"B","0",1,4,2858
1004640,"P00120042","M","26-35",4,"B","0",1,1,15584
1004647,"P00046742","M","36-45",20,"B","1",1,1,8080
1004647,"P00240142","M","36-45",20,"B","1",1,5,3525
1004647,"P00080342","M","36-45",20,"B","1",1,1,19629
1004653,"P00052842","M","36-45",12,"B","3",1,10,14688
1004653,"P00127642","M","36-45",12,"B","3",1,1,12093
1004653,"P00317842","M","36-45",12,"B","3",1,8,6094
1004655,"P00102642","F","26-35",1,"A","3",0,4,3462
1004655,"P00117442","F","26-35",1,"A","3",0,5,7063
1004656,"P00184942","M","26-35",17,"B","4+",0,1,15442
1004656,"P00128942","M","26-35",17,"B","4+",0,1,15703
1004656,"P00255842","M","26-35",17,"B","4+",0,16,20847
1004658,"P00237542","M","26-35",4,"B","3",1,1,15310
1004658,"P00249542","M","26-35",4,"B","3",1,1,4432
1004658,"P00070042","M","26-35",4,"B","3",1,1,3954
1004658,"P00059442","M","26-35",4,"B","3",1,6,16011
1004659,"P00274942","F","26-35",14,"C","0",0,8,6007
1004659,"P00051442","F","26-35",14,"C","0",0,8,9949
1004659,"P00129542","F","26-35",14,"C","0",0,8,9749
1004659,"P00036842","F","26-35",14,"C","0",0,1,15206
1004663,"P00127642","M","26-35",4,"A","0",0,1,12113
1004663,"P00250242","M","26-35",4,"A","0",0,5,5284
1004663,"P00003442","M","26-35",4,"A","0",0,4,3449
1004666,"P00113242","M","36-45",1,"A","1",1,1,19577
1004666,"P00046742","M","36-45",1,"A","1",1,1,11944
1004666,"P00355142","M","36-45",1,"A","1",1,1,15570
1004666,"P00121342","M","36-45",1,"A","1",1,1,8237
1004673,"P00112142","M","36-45",16,"B","2",1,1,19206
1004673,"P00114942","M","36-45",16,"B","2",1,1,19172
1004673,"P00182142","M","36-45",16,"B","2",1,1,19511
1004673,"P00113142","M","36-45",16,"B","2",1,1,11500
1004673,"P00121342","M","36-45",16,"B","2",1,1,19257
1004675,"P00117942","F","18-25",4,"A","2",0,5,7150
1004680,"P00112442","M","36-45",0,"B","3",1,6,20238
1004680,"P00051442","M","36-45",0,"B","3",1,8,8073
1004682,"P00145042","M","26-35",7,"B","3",1,1,11971
1004682,"P00258742","M","26-35",7,"B","3",1,5,6875
1004704,"P00111142","M","18-25",20,"C","1",0,1,7663
1004705,"P00178942","F","18-25",0,"C","0",1,5,8799
